time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.523224,-0.0748,-0.1437,0.0118,0.162
6.540206,-0.1199,-0.1462,-0.0647,0.200
6.553828,-0.1005,-0.1463,-0.0454,0.183
6.574506,-0.0710,-0.1465,-0.0218,0.164
6.594877,-0.0870,-0.1563,-0.0071,0.179
6.622855,-0.1003,-0.1447,0.0127,0.177
6.635657,-0.0930,-0.1543,0.0271,0.182
6.656403,-0.0878,-0.1424,0.0010,0.167
6.677795,-0.0622,-0.1190,-0.0038,0.134
6.698819,-0.0800,-0.1505,0.0267,0.173
6.722654,-0.0383,-0.1604,0.0233,0.167
6.743142,-0.0402,-0.2013,-0.0089,0.205
6.761583,-0.0235,-0.1653,-0.0072,0.167
6.782206,0.0048,-0.1317,-0.0055,0.132
6.802417,-0.0408,-0.1652,-0.0005,0.170
6.822964,-0.0701,-0.2081,-0.0425,0.224
6.843344,-0.0760,-0.1934,0.0103,0.208
6.863650,-0.0700,-0.1548,0.0249,0.172
6.884717,-0.0560,-0.1475,0.0069,0.158
6.905598,-0.0635,-0.1809,0.0276,0.194
6.933436,-0.0348,-0.1689,0.0163,0.173
6.947368,-0.0205,-0.1425,0.0092,0.144
6.968244,-0.0326,-0.1497,0.0004,0.153
6.989748,-0.0306,-0.1567,0.0088,0.160
7.010447,-0.0650,-0.1541,-0.0152,0.168
7.032571,-0.0609,-0.1586,0.0255,0.172
7.052117,-0.0614,-0.1393,-0.0137,0.153
7.072334,-0.0910,-0.1486,-0.0456,0.180
7.092973,-0.0985,-0.1653,-0.0528,0.200
7.113999,-0.1195,-0.1392,-0.0262,0.185
7.134080,-0.0994,-0.1682,-0.0096,0.196
7.154581,-0.0933,-0.1566,-0.0288,0.185
7.175716,-0.0779,-0.1449,-0.0525,0.173
7.196158,-0.0822,-0.1235,-0.0283,0.151
7.231493,-0.0901,-0.1623,0.0099,0.186
7.249093,-0.0802,-0.1552,0.0169,0.176
7.261470,-0.0802,-0.1553,0.0167,0.176
7.279058,-0.0512,-0.1553,0.0302,0.166
7.300430,-0.0390,-0.1411,0.0270,0.149
7.331944,-0.0215,-0.1652,0.0161,0.167
7.348981,-0.0335,-0.1676,0.0150,0.172
7.361882,-0.0314,-0.1915,0.0355,0.197
7.382877,-0.0442,-0.1817,0.0297,0.189
7.403447,-0.0502,-0.1741,0.0147,0.182
7.431761,-0.0417,-0.1474,0.0311,0.156
7.450423,-0.0536,-0.1547,0.0116,0.164
7.464556,-0.0460,-0.1691,0.0037,0.175
7.485386,-0.0125,-0.1691,-0.0116,0.170
7.505763,-0.0013,-0.1976,0.0011,0.198
7.531405,-0.0263,-0.1853,-0.0023,0.187
7.549812,-0.0512,-0.1731,-0.0075,0.181
7.566542,-0.0471,-0.1897,-0.0036,0.195
7.586929,-0.0238,-0.1966,-0.0210,0.199
7.608118,-0.0149,-0.1797,-0.0073,0.180
7.631018,-0.0267,-0.1582,0.0110,0.161
7.647673,-0.0411,-0.1462,0.0598,0.163
7.669259,-0.0437,-0.1629,0.0506,0.176
7.689286,-0.0468,-0.1698,0.0041,0.176
7.709808,-0.0738,-0.1601,0.0022,0.176
7.730703,-0.0603,-0.1359,0.0333,0.152
7.751252,-0.0509,-0.1262,0.0428,0.143
7.771907,-0.0529,-0.1527,0.0329,0.165
7.792451,-0.0787,-0.1720,0.0191,0.190
7.813476,-0.0688,-0.1817,0.0251,0.196
7.840842,-0.0740,-0.1648,-0.0208,0.182
7.858806,-0.0604,-0.1382,0.0284,0.154
7.874843,-0.0727,-0.1549,0.0175,0.172
7.895751,-0.0534,-0.1525,0.0255,0.164
7.916347,-0.0696,-0.1527,0.0206,0.169
7.941742,-0.0446,-0.1483,0.0002,0.155
7.959498,-0.0321,-0.1436,0.0018,0.147
7.978550,-0.0292,-0.1797,-0.0222,0.183
7.999395,-0.0652,-0.1725,-0.0220,0.186
8.020322,-0.0920,-0.1556,-0.0311,0.183
8.041638,-0.0782,-0.1099,-0.0643,0.149
8.061819,-0.1047,-0.1051,-0.0430,0.154
8.082445,-0.1318,-0.1128,-0.0204,0.175
8.103646,-0.1172,-0.1662,0.0288,0.205
8.128607,-0.0094,-0.2132,0.0224,0.215
8.146923,0.0868,-0.2555,-0.0117,0.270
8.165780,0.1120,-0.2678,-0.0172,0.291
8.186460,0.1096,-0.2575,0.0157,0.280
8.207470,0.0715,-0.2442,0.0288,0.256
8.240684,-0.0469,-0.1691,0.0175,0.176
8.257041,-0.0794,-0.1297,0.0614,0.164
8.269635,-0.1226,-0.1074,0.0704,0.177
8.288766,-0.1120,-0.1141,0.0638,0.172
8.309281,-0.0843,-0.1258,0.0087,0.152
8.339034,-0.0724,-0.1353,0.0234,0.155
8.358484,-0.1030,-0.1355,0.0385,0.174
8.371035,-0.0884,-0.1595,0.0182,0.183
8.391460,-0.0598,-0.1571,-0.0299,0.171
8.412060,-0.0646,-0.1547,-0.0292,0.170
8.436478,-0.1001,-0.1356,-0.0310,0.171
8.452362,-0.0969,-0.1431,-0.0328,0.176
8.472761,-0.1075,-0.1387,-0.0126,0.176
8.493165,-0.1050,-0.1754,-0.0247,0.206
8.514580,-0.1141,-0.1714,-0.0548,0.213
8.537983,-0.0809,-0.1601,-0.0111,0.180
8.555169,-0.0791,-0.1295,-0.0267,0.154
8.575684,-0.0505,-0.1302,-0.0242,0.142
8.596061,-0.0563,-0.1617,0.0128,0.172
8.616738,-0.0606,-0.1834,0.0392,0.197
8.638193,-0.0577,-0.1452,0.0224,0.158
8.658192,-0.0242,-0.1405,0.0219,0.144
8.678899,-0.0137,-0.1431,0.0250,0.146
8.700600,-0.0242,-0.1963,0.0804,0.213
8.721014,-0.0049,-0.1939,0.0452,0.199
8.748549,0.0034,-0.1816,0.0308,0.184
8.767259,-0.0096,-0.1861,0.0298,0.189
8.783319,-0.0371,-0.1642,-0.0039,0.168
8.804009,-0.0580,-0.1301,-0.0131,0.143
8.824735,-0.0590,-0.1370,-0.0039,0.149
8.849850,-0.0915,-0.1390,-0.0002,0.166
8.870562,-0.0687,-0.1674,-0.0176,0.182
8.886259,-0.0641,-0.1625,-0.0459,0.181
8.907261,-0.0524,-0.1672,-0.0553,0.184
8.938315,-0.0868,-0.1262,-0.0335,0.157
8.954652,-0.0634,-0.1429,-0.0163,0.157
8.968635,-0.0824,-0.1405,-0.0350,0.167
8.988542,-0.0744,-0.1671,-0.0139,0.183
9.010001,-0.0809,-0.1553,0.0228,0.177
9.039348,-0.0325,-0.1723,-0.0114,0.176
9.050738,-0.0085,-0.1507,-0.0288,0.154
9.071149,0.0087,-0.1892,-0.0025,0.189
9.092061,-0.0098,-0.1989,-0.0111,0.199
9.112822,0.0451,-0.1702,0.0420,0.181
9.137722,-0.0018,-0.1937,-0.0146,0.194
9.155723,-0.0559,-0.2148,-0.0135,0.222
9.174853,-0.1203,-0.1902,-0.0372,0.228
9.195192,-0.0931,-0.1275,-0.0306,0.161
9.215759,-0.0866,-0.1441,-0.0418,0.173
9.236727,-0.0931,-0.1371,-0.0550,0.175
9.256622,-0.0901,-0.1325,0.0058,0.160
9.277761,-0.0576,-0.1418,0.0464,0.160
9.298456,-0.0534,-0.1607,0.0176,0.170
9.320010,-0.0517,-0.1893,0.0225,0.197
9.348987,0.0005,-0.1676,0.0379,0.172
9.366830,0.0338,-0.1747,0.0214,0.179
9.381452,0.0216,-0.1842,0.0353,0.189
9.402433,-0.0018,-0.1908,0.0645,0.201
9.422735,-0.0118,-0.1660,0.0242,0.168
9.442172,-0.0425,-0.1630,0.0019,0.168
9.464006,-0.0745,-0.1740,0.0263,0.191
9.484436,-0.0881,-0.1639,0.0202,0.187
9.504763,-0.0815,-0.1734,-0.0193,0.193
