time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.415692,-1.6199,-1.9793,-2.6381,3.674
6.416301,-1.6199,-1.9793,-2.6381,3.674
6.432824,-2.4632,-0.8518,-1.7036,3.114
6.453589,-2.0253,0.8506,-1.3358,2.571
6.474546,-0.9251,0.9589,-1.0182,1.677
6.495011,-0.0667,0.6309,-0.3966,0.748
6.515843,0.5209,-0.3969,-0.8218,1.051
6.536800,0.0139,-1.3557,-1.0444,1.711
6.556852,-0.4290,-2.4623,0.0213,2.499
6.578298,0.2528,-2.6540,-0.1397,2.670
6.603437,0.6766,-2.3491,-0.0845,2.446
6.628660,1.4711,-1.4780,0.2679,2.102
6.641502,1.8733,-1.4897,0.3628,2.421
6.660091,1.4392,-1.0839,1.7199,2.491
6.680985,0.9067,-0.9375,2.6976,2.996
6.701881,1.1389,-0.7300,2.9133,3.212
6.729500,0.9573,-0.6205,2.2442,2.517
6.743682,0.5694,-0.8216,1.9484,2.190
6.763552,-0.2186,-0.7928,1.0823,1.359
6.792391,1.9086,-0.3762,1.5896,2.512
6.823300,4.2938,0.2599,1.8702,4.691
6.831974,4.1224,0.5902,0.8503,4.250
6.844467,3.2558,0.8294,-0.8224,3.459
6.864799,1.3509,1.5702,-1.2118,2.400
6.889859,-1.4314,4.6869,-0.9084,4.984
6.912608,-2.0191,8.6455,-0.5163,8.893
6.926405,-1.3095,8.7733,0.8296,8.909
6.947568,-0.4953,6.5130,2.1080,6.864
6.968895,0.2512,3.5824,1.9035,4.064
6.990323,-0.1715,1.9675,1.4076,2.425
7.013920,0.4542,1.5796,2.6353,3.106
7.029757,0.5467,1.7086,2.9495,3.452
7.050873,0.2031,1.7624,2.8526,3.359
7.071340,0.6898,0.2020,2.8072,2.898
7.091239,1.4033,-1.1665,1.0383,2.100
7.114965,-0.0219,-1.6383,-5.2542,5.504
7.131895,0.1650,-0.3523,-6.7505,6.762
7.152201,2.6959,1.1469,-4.7126,5.549
7.173328,0.2314,0.2599,-0.6547,0.741
7.202988,-3.3200,-0.3689,3.7515,5.023
7.227626,-4.3260,-0.8901,-4.3970,6.232
7.242303,-2.9885,-1.8135,-3.0505,4.640
7.255209,-0.9848,-2.9515,-1.8513,3.621
7.275895,-0.5382,-3.3837,-2.7835,4.414
7.302178,-2.6954,-2.8736,-4.5342,6.007
7.327164,-2.1717,-3.9285,-3.7410,5.843
7.340961,-2.3759,-4.3069,-3.2543,5.898
7.358976,-1.8480,-5.5734,-2.7161,6.470
7.379900,-2.7320,-5.8510,-1.4607,6.621
7.401894,-3.6887,-5.3176,1.8610,6.734
7.426268,-1.7318,-3.4162,3.0579,4.901
7.442116,0.6414,-2.8475,3.4596,4.526
7.462548,2.5366,-2.7846,3.8294,5.371
7.483184,6.1793,-2.1274,3.4648,7.397
7.512454,-2.2459,4.3118,3.9226,6.247
7.536709,2.5964,11.9447,1.6290,12.332
7.571318,-1.9368,3.2741,-3.2144,4.980
7.572093,-1.9368,3.2741,-3.2144,4.980
7.613321,-1.7788,-0.5383,-1.8347,2.612
7.613949,-1.7788,-0.5383,-1.8347,2.612
7.642422,-2.0623,1.7018,-2.9756,4.000
7.669865,-0.7399,1.3630,-2.1065,2.616
