time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.410942,2.6563,-0.8688,-3.6785,4.620
6.431598,1.9388,-1.0121,-2.0563,3.002
6.452155,-0.0614,-0.9021,-2.0057,2.200
6.472948,-2.1897,-1.3386,-2.1353,3.339
6.495372,-3.2020,-1.5363,-1.9855,4.069
6.514051,-4.4728,-1.6616,-1.8718,5.125
6.534929,-3.8294,-2.1015,-1.6855,4.682
6.556917,-3.0916,-2.9091,-1.6267,4.546
6.576229,-2.8515,-3.0797,-1.7152,4.534
6.596114,-2.2577,-3.0580,-1.4697,4.075
6.616825,-1.5710,-2.9264,-1.0576,3.486
6.637479,-1.0476,-2.7265,-0.5814,2.978
6.657852,-0.6038,-2.2004,-0.0037,2.282
6.678779,-0.1965,-1.8335,0.0983,1.847
6.705617,2.2648,-2.2604,0.8013,3.299
6.726935,3.1727,-2.9412,0.9652,4.433
6.740772,2.6305,-3.2831,0.6543,4.257
6.761429,1.9962,-3.4119,0.2081,3.958
6.781646,1.0799,-2.7888,0.2655,3.002
6.806622,-0.9949,-2.2320,0.9798,2.633
6.826965,-2.4321,-1.9421,0.7888,3.211
6.843534,-2.3029,-0.6245,0.5666,2.452
6.864575,-3.0246,2.6954,0.2702,4.060
6.894250,-2.6810,6.2108,-4.0213,7.870
6.913846,-1.6825,5.6549,1.5558,6.102
6.926613,0.2782,4.8913,1.3613,5.085
6.947395,3.8309,8.9662,3.8591,10.486
6.982079,3.7758,1.9774,-3.5002,5.515
6.993392,-0.9647,-0.7679,-6.0829,6.207
7.011767,-0.9697,-2.1698,-5.0174,5.552
7.028843,-1.1635,-2.6197,-2.7348,3.962
7.049688,-2.7691,-1.6440,-2.2499,3.928
7.070027,-1.0285,1.7957,-3.1127,3.738
7.093500,-2.1693,2.7987,3.7233,5.138
7.110945,-0.3022,1.2771,4.7740,4.951
7.131523,0.6262,-0.6478,-4.5059,4.595
7.151713,-0.2250,-1.6297,-0.3390,1.680
7.172391,-0.3250,-1.7572,1.5992,2.398
7.192611,-0.5971,-1.4133,0.0768,1.536
7.213621,0.8609,-1.0017,-0.3446,1.365
7.234063,1.7127,-1.5368,1.2046,2.597
7.254554,1.7194,-2.3388,1.0615,3.091
7.274925,1.1645,-3.1071,1.6445,3.703
7.301836,0.3555,-2.6810,1.4795,3.083
7.316266,0.0348,-2.3658,0.8312,2.508
7.336870,-0.1413,-2.3669,0.1532,2.376
7.358093,0.1081,-2.5139,0.8213,2.647
7.378615,0.9720,-2.5268,1.9455,3.334
7.404406,-0.2438,-3.1924,0.0206,3.202
7.423688,-0.9484,-3.6810,-1.7007,4.164
7.439606,-1.0057,-2.7645,-0.0876,2.943
7.460381,-0.5738,0.7836,2.9721,3.127
7.481039,1.9897,2.4458,2.5559,4.059
7.500763,4.5550,2.1324,1.6008,5.278
7.520980,3.4954,2.8619,0.1113,4.519
7.542534,2.1924,2.9865,1.5250,4.006
7.563730,1.1047,4.0139,-0.6344,4.211
7.583856,-0.0179,4.4040,0.2969,4.414
7.604312,-2.6330,6.4436,1.8497,7.202
7.624626,-2.8731,9.3445,0.5836,9.794
7.645540,-2.3917,6.7936,0.6765,7.234
7.666068,-2.5542,1.9607,-0.0301,3.220
7.686705,-0.6693,-0.7747,-1.0085,1.437
7.715403,-0.3512,-1.8124,-0.9676,2.084
7.738517,-0.5296,-2.6007,-1.6479,3.124
7.749430,-0.8336,-2.5301,-2.2260,3.472
7.770345,-1.4475,-2.6026,-2.2065,3.706
7.802270,-1.7625,-2.7927,-1.7855,3.754
7.824134,-1.8368,-3.3768,-2.0973,4.379
7.832119,-1.7655,-3.6927,-2.3194,4.705
7.851460,-1.5988,-4.1331,-2.3343,5.009
7.872161,-1.4895,-3.8846,-1.9285,4.586
7.901675,-1.7773,-2.7313,-2.5089,4.113
7.922438,-3.0630,-2.1243,-2.5106,4.494
7.933391,-2.7762,-1.8063,-0.7499,3.396
7.953796,-1.7029,-1.2257,1.2546,2.445
7.974551,-0.6843,0.4728,3.7770,3.867
8.002272,3.8819,0.8455,3.5102,5.301
8.022204,7.3878,-1.6679,2.6720,8.031
8.035473,6.2459,-2.2036,1.4198,6.774
8.055916,1.4908,-2.0870,0.8726,2.709
8.077612,-1.9422,-2.1991,1.4139,3.257
8.102983,-2.0774,-2.7454,-0.4611,3.474
8.123159,-1.8041,-1.1633,-2.1430,3.033
8.139580,-2.0375,2.6598,-2.8922,4.426
8.159468,-3.0333,8.0746,-0.3829,8.634
8.180140,-2.4641,6.4769,1.3928,7.068
8.202739,-0.7525,4.0348,-0.8631,4.194
8.223042,2.5262,5.6434,3.6412,7.176
8.242156,2.9878,6.0434,-0.6961,6.777
8.263314,2.1378,0.2180,-5.0438,5.482
8.283778,1.8635,-1.1137,-2.9891,3.694
8.313461,1.4711,-0.1942,-1.1373,1.870
8.334261,-0.4254,1.2529,-0.7313,1.512
8.346953,-0.9371,1.3349,-0.0085,1.631
8.367963,-1.6609,0.9161,1.0240,2.156
8.388698,-0.9154,-0.4707,-0.1379,1.039
8.411747,-0.6122,-1.3020,0.1228,1.444
8.429864,-0.2232,-1.5887,-0.0301,1.605
8.450747,-0.0320,-1.4897,0.4361,1.553
8.470942,0.2835,-0.5959,0.5527,0.861
8.491587,0.7378,-0.5052,0.8785,1.254
8.512418,1.1241,-0.9871,1.3007,1.982
8.538458,1.0800,-1.4343,0.9684,2.040
8.554029,1.0560,-1.8134,0.7129,2.216
8.575514,0.7772,-1.9491,0.8863,2.278
8.612765,0.6550,-2.1525,0.3604,2.279
8.637365,0.0772,-2.9834,0.6999,3.065
8.638951,-0.2207,-3.2525,0.5298,3.303
8.656777,-0.6780,-3.3590,0.3800,3.448
8.678206,-1.1753,-2.6510,0.1723,2.905
8.712240,0.0538,-1.6120,0.8547,1.825
8.735034,1.5915,-1.2778,1.6862,2.647
8.741515,1.5915,-1.2778,1.6862,2.647
8.759511,2.0695,-0.6861,0.7980,2.322
8.780090,1.6193,0.0229,0.8964,1.851
8.811903,1.7317,2.6306,0.8759,3.269
8.831136,2.4425,3.1280,1.1653,4.136
8.841484,2.3218,3.6729,0.2245,4.351
8.862087,2.2577,2.4123,-0.4856,3.339
8.882609,0.7956,1.2251,0.1330,1.467
8.911346,-1.4943,6.8004,0.9240,7.024
8.932739,-1.5749,10.9762,0.7105,11.111
8.961420,-3.4398,0.6975,-0.9719,3.642
8.976059,-2.0558,-0.6334,-0.0923,2.153
8.994759,-0.0339,0.0044,0.3560,0.358
9.021063,0.7580,0.1727,-0.1421,0.790
9.039068,0.5960,-0.4323,-1.5640,1.729
9.049366,-0.0299,-1.0164,-2.4713,2.672
9.067788,-0.6008,-1.5314,-2.2749,2.807
9.088404,-1.0116,-2.6061,-1.8452,3.350
9.108352,-1.3029,-2.9518,-2.0783,3.838
9.128597,-1.6385,-3.0189,-2.2934,4.130
9.149064,-1.8219,-2.9809,-1.5951,3.841
9.169346,-2.2274,-2.6266,-0.9022,3.560
9.189871,-2.2094,-2.3788,-0.7360,3.329
9.210204,-2.3143,-2.2459,-0.7305,3.307
9.230550,-2.5399,-2.1009,-0.8705,3.409
9.251311,-0.0949,-2.0619,-0.0104,2.064
9.272910,-2.1354,-2.8946,-0.1599,3.601
9.292845,-0.9794,-3.5014,0.6743,3.698
9.322186,2.0133,-2.9935,0.6912,3.673
9.343795,2.0054,-1.2989,1.2429,2.693
9.354210,3.4189,0.1758,2.2536,4.099
9.375574,3.7312,1.4912,2.5003,4.733
9.396673,0.5653,0.1268,2.8685,2.926
9.420991,-1.9737,-1.5219,3.0745,3.958
9.442653,-1.7485,0.8314,1.6399,2.537
9.457255,-1.2197,2.4353,-1.4225,3.073
9.478925,-0.1117,3.4839,-3.5064,4.944
9.498968,0.1216,3.2890,-3.9383,5.132
9.519801,0.6295,2.4442,1.4759,2.924
9.540251,-0.4799,3.2908,0.2124,3.332
9.561401,-0.0443,5.5680,-1.4705,5.759
9.582243,1.3978,7.1435,0.7075,7.313
9.609542,2.5916,-0.9859,-4.5459,5.325
9.631793,0.5485,-1.7296,-1.7290,2.506
9.644107,-0.4867,-1.3965,-1.5927,2.173
9.665532,-0.2068,-0.5209,-2.0866,2.161
9.686976,-1.2900,0.8950,-2.0870,2.612
9.719382,-1.4748,-0.1242,1.8222,2.348
9.740039,-0.3042,-1.1080,-0.0419,1.150
9.749701,-0.1063,-1.1000,-0.8770,1.411
