time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.197528,2.6383,1.9098,3.1205,4.511
9.218155,1.3892,2.1478,5.3590,5.938
9.238838,1.0618,0.4749,4.3596,4.512
9.259382,-0.1526,-2.1128,2.4973,3.275
9.284272,-0.9141,-1.1079,1.5390,2.105
9.300612,-1.2249,0.9056,-0.5642,1.624
9.321399,-1.0313,3.4608,-1.0745,3.768
9.358066,1.0031,4.5070,-0.5854,4.654
9.383122,0.6106,9.9574,9.3031,13.641
9.383527,0.6106,9.9574,9.3031,13.641
9.428293,0.7455,0.0366,-5.1931,5.246
9.428567,0.7455,0.0366,-5.1931,5.246
9.465431,1.1634,-2.6518,-1.0030,3.065
9.465676,1.1634,-2.6518,-1.0030,3.065
9.485520,1.8856,-0.7445,-0.5524,2.101
9.505977,1.6366,3.1870,-0.8789,3.689
9.527145,0.5459,3.3430,-1.7757,3.825
9.555812,-1.1330,-0.6111,-0.2084,1.304
9.581721,-2.0756,-1.4758,0.7677,2.660
9.598818,-2.2454,-1.5102,0.2384,2.716
9.609779,-2.1984,-1.5435,-0.5353,2.739
9.630340,-1.0324,-1.6701,-1.6686,2.577
9.654735,0.3561,-0.5387,-0.5547,0.851
9.679654,1.1220,-0.2798,1.2782,1.724
9.693109,1.2087,-0.5024,1.5154,2.002
9.712082,1.2285,-1.0263,1.3743,2.110
9.732541,0.4333,-1.9919,0.1548,2.044
9.755259,0.5953,-3.0064,2.1238,3.729
9.781168,-0.0412,-2.6835,0.4405,2.720
9.795858,-0.5267,-2.2917,-0.6938,2.452
9.816413,-1.1215,-2.4213,-1.4338,3.029
9.836910,-2.4452,-3.7374,-0.1442,4.469
9.857545,-3.3711,-4.3704,1.6816,5.770
9.877693,-0.9862,-2.2379,0.7919,2.571
9.898525,0.7578,0.1088,-1.2356,1.454
9.918981,2.9282,-0.7020,-0.6547,3.082
9.939575,2.3393,-2.8482,-1.2685,3.898
9.966734,0.6702,-3.3032,-0.0681,3.371
9.993453,0.0641,1.1646,1.1167,1.615
10.006044,0.8335,6.4499,1.8255,6.755
10.021465,2.7826,8.2519,1.3021,8.805
10.041766,3.4822,5.9376,-0.4140,6.896
10.066483,2.8692,8.5650,2.0655,9.266
10.091805,1.4897,4.6438,1.0420,4.987
10.106308,1.0204,3.6210,0.6587,3.819
10.123563,-0.9737,2.3690,0.3782,2.589
10.143814,-2.5450,2.0948,1.1319,3.485
10.164078,-2.0866,1.4468,0.0944,2.541
10.189660,-1.2361,1.1411,-0.7006,1.822
10.204319,-0.3243,0.5743,-1.1544,1.329
10.225101,0.4055,0.0447,-1.4539,1.510
10.245355,0.2749,-0.2928,-2.0237,2.063
10.266124,-0.3887,-0.9572,-2.9100,3.088
10.289809,-1.6170,-2.3527,-3.1063,4.219
10.306931,-2.5370,-3.0244,-2.3696,4.604
10.328039,-3.6355,-3.4747,-1.7734,5.332
10.348713,-3.7008,-3.1902,-1.2908,5.054
10.369476,-3.0256,-2.7806,-1.2272,4.289
10.392165,-1.8206,-2.3688,-1.7943,3.485
10.411346,-0.7866,-2.1330,-2.2315,3.186
10.431255,-0.8630,-2.4248,-2.6197,3.672
10.463800,-0.9247,-3.4010,-1.0453,3.676
10.489184,0.2078,-3.5090,0.2310,3.523
10.494135,0.9636,-2.6136,0.4673,2.824
10.512080,3.6608,0.5262,0.8420,3.793
10.532397,5.5015,1.9255,2.5423,6.359
10.563216,3.1679,-1.0395,5.6486,6.559
10.587426,1.3825,-2.5692,3.3199,4.420
10.594916,1.3825,-2.5692,3.3199,4.420
10.614703,-0.5645,-2.4549,1.1243,2.759
10.636523,-1.9470,-2.2067,0.7763,3.043
10.663128,-0.8390,0.9553,-1.5080,1.972
10.689061,-0.6748,3.7327,-4.8779,6.179
10.704233,-2.1505,3.2304,-4.6157,6.030
10.718177,-2.8074,1.2546,1.6260,3.478
10.738357,-1.8945,4.0636,6.8387,8.177
10.763108,6.7180,19.0197,4.7965,20.734
10.812582,-2.5254,-3.1461,-3.0238,5.042
10.813127,-2.5254,-3.1461,-3.0238,5.042
10.829698,-0.7768,-4.4884,0.0082,4.555
10.853506,5.8714,-0.6243,0.2615,5.910
10.864805,5.3907,1.9576,0.9799,5.818
10.884862,0.8160,6.5731,-2.1800,6.973
10.907028,0.1261,1.0016,-1.2253,1.588
10.926177,-1.5837,-2.0121,1.5432,2.990
10.946904,-1.9998,-2.3422,1.1863,3.300
10.970941,-2.7246,-2.4245,-0.9802,3.777
