time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
10.100838,0.0356,0.0011,0.1449,0.149
10.114253,0.0264,0.0083,0.1040,0.108
10.134807,0.0325,0.0295,0.2085,0.213
10.154666,-0.0068,0.0285,0.2075,0.210
10.175047,0.0014,-0.0220,0.1552,0.157
10.198841,0.0603,-0.0279,0.1184,0.136
10.215839,0.1071,-0.0067,0.1119,0.155
10.236373,0.0944,0.0280,0.1593,0.187
10.257455,0.0784,0.0456,0.2106,0.229
10.277397,0.1421,0.0242,0.1657,0.220
10.300886,0.1915,-0.0274,0.1040,0.220
10.318736,0.1637,-0.0372,0.0690,0.181
10.338933,0.1237,-0.0169,0.1179,0.172
10.359838,0.0854,0.0142,0.1801,0.200
10.380400,0.0632,0.0075,0.2029,0.213
10.400940,0.1016,0.0092,0.1511,0.182
10.421286,0.0693,0.0086,0.1360,0.153
10.441880,0.0789,-0.0006,0.1432,0.163
10.462615,0.0477,0.0104,0.2031,0.209
10.483373,0.0620,0.0227,0.1983,0.209
10.513398,0.0957,-0.0145,0.1551,0.183
10.530890,0.0667,-0.0385,0.1481,0.167
10.545354,0.0568,-0.0430,0.1459,0.162
10.565668,0.0784,-0.0063,0.1650,0.183
10.586850,0.0906,0.0351,0.1529,0.181
10.613377,0.1069,0.0617,0.1484,0.193
10.631918,0.0982,0.0016,0.1302,0.163
10.648355,0.1212,-0.0297,0.1356,0.184
10.669126,0.1467,-0.0348,0.1480,0.211
10.689512,0.1368,0.0007,0.1315,0.190
10.709910,0.1370,0.0318,0.1577,0.211
10.730338,0.0663,0.0127,0.1810,0.193
10.751534,0.0200,-0.0561,0.1249,0.138
10.772126,0.0283,-0.0882,0.1696,0.193
10.799147,0.0490,-0.0144,0.1998,0.206
10.817263,0.0852,0.1288,0.1828,0.239
10.833462,0.0848,0.1632,0.1951,0.268
10.853956,0.1086,0.1415,0.1401,0.227
10.875216,0.0956,-0.0102,0.1265,0.159
10.900901,0.1302,-0.0956,0.1824,0.244
10.918825,0.1178,-0.1090,0.1779,0.240
10.937433,0.0911,-0.0606,0.1589,0.193
10.958425,0.1221,0.0206,0.1303,0.180
10.978379,0.1338,0.0733,0.1472,0.212
11.009684,0.0818,-0.0070,0.1635,0.183
11.029673,0.0827,-0.0184,0.1605,0.182
11.040455,0.0546,-0.0302,0.1530,0.165
11.061461,0.0815,0.0107,0.1598,0.180
11.081840,0.0683,0.0207,0.1749,0.189
11.111303,0.0557,0.0087,0.1897,0.198
11.123196,0.0471,-0.0011,0.1532,0.160
11.145047,0.0672,0.0225,0.1502,0.166
11.165400,0.0795,0.0369,0.1691,0.190
11.186767,0.1114,-0.0060,0.1510,0.188
11.210766,0.1136,-0.0561,0.1574,0.202
11.226485,0.1172,-0.0416,0.1389,0.186
11.247817,0.0998,0.0043,0.1465,0.177
11.267991,0.0898,0.0405,0.1420,0.173
11.289157,0.0948,0.0528,0.1346,0.173
11.309630,0.1197,0.0195,0.1556,0.197
11.329694,0.1199,0.0099,0.1531,0.195
11.350169,0.0976,-0.0069,0.1392,0.170
11.370805,0.0903,-0.0017,0.1823,0.203
11.391775,0.0788,-0.0041,0.1605,0.179
11.421405,0.1033,-0.0140,0.1578,0.189
11.437334,0.0961,-0.0212,0.1386,0.170
11.453365,0.0987,-0.0045,0.1433,0.174
11.473823,0.0915,0.0078,0.1768,0.199
11.494453,0.0531,0.0124,0.1625,0.171
